62811.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62812.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62813.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62814.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62815.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62816.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62817.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62818.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62819.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62820.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62821.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62822.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62823.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62824.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62825.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62826.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62827.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62828.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62829.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62830.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62831.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62832.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62833.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62834.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62835.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62836.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62837.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62838.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62839.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62840.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62841.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62842.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62843.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62844.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62845.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62846.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62847.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62848.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62849.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62850.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62851.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62852.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62853.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62854.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62855.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62856.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62857.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62858.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62859.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62860.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62861.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62862.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62863.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62864.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62865.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62866.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62867.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62868.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62869.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62870.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62871.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62872.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62873.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62874.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62875.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62876.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62877.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62878.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62879.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62880.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62881.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62882.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62883.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62884.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62885.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62886.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62887.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62888.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62889.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62890.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62891.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62892.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62893.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62894.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62895.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62896.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62897.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62898.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62899.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62900.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62901.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62902.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62903.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62904.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62905.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62906.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62907.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62908.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62909.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
62910.000000,0.004668,0.058004,0.191955,0.032206,0.025797,0.187462,0.042550,0.215760,-0.157757,0.006611,0.006274,0.019960,0.025158
