71982.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71983.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71984.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71985.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71986.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71987.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71988.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71989.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71990.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71991.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71992.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71993.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71994.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71995.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71996.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71997.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71998.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
71999.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72000.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72001.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72002.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72003.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72004.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72005.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72006.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72007.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72008.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72009.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72010.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72011.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72012.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72013.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72014.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72015.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72016.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72017.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72018.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72019.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72020.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72021.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72022.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72023.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72024.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72025.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72026.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72027.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72028.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72029.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72030.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72031.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72032.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72033.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72034.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72035.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72036.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72037.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72038.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72039.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72040.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72041.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72042.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72043.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72044.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72045.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72046.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72047.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72048.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72049.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72050.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72051.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72052.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72053.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72054.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72055.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72056.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72057.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72058.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72059.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72060.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72061.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72062.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72063.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72064.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72065.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72066.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72067.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72068.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72069.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72070.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72071.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72072.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72073.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72074.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72075.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72076.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72077.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72078.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72079.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72080.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
72081.000000,0.004769,0.065173,0.194373,0.035979,0.029194,0.197531,0.031653,0.221347,-0.156175
